cluster,ll,opt,node,planning_horizon,0.0,0.02,0.05
39,vopt,,XK0 0,2030,291843782.5252837,291843782.5252837,291843782.5252837
39,vopt,,XK0 0,2040,373387854.29981697,306308091.468887,229227752.46580356
39,vopt,,XK0 0,2050,320362055.25368255,215594479.4013079,120741089.336692
39,vopt,,XK0 0,2060,304982805.0126505,168372128.286921,70566143.30773404
39,vopt,,XK0 0,2070,266466472.76950833,120680111.48552802,37850411.934693165
39,vopt,,XK0 0,2080,252776068.80187148,93913357.49433842,22043015.28895006
39,vopt,,XK0 0,2090,249466225.9444215,76032881.74833122,13355305.062995851
39,vopt,,XK0 0,2100,242226504.63878706,60563315.031897716,7961056.889711169
39,vopt,,EU agriculture,2030,1100848.5307919045,1100848.5307919045,1100848.5307919045
39,vopt,,EU agriculture,2040,988829.1961223389,811184.349905877,607055.3489875585
39,vopt,,EU agriculture,2050,1057216.356089746,711476.3005413592,398453.7257315423
39,vopt,,EU agriculture,2060,1097073.0840348455,605662.1127790504,253837.9711729961
39,vopt,,EU agriculture,2070,956290.0993974574,433094.62015364517,135836.87964591218
39,vopt,,EU agriculture,2080,1057216.356089746,392785.35372800694,92193.20646718518
39,vopt,,EU agriculture,2090,1057216.356089746,322220.7971466319,56598.63133662461
39,vopt,,EU agriculture,2100,1109992.7653847507,277528.842821602,36481.20822109582
39,vopt,,EU biogas,2030,5878593433.394957,5878593433.394957,5878593433.394957
39,vopt,,EU biogas,2040,8944545456.116467,7337642658.081187,5491175002.407674
39,vopt,,EU biogas,2050,8304171999.81328,5588469701.072947,3129755090.6980767
39,vopt,,EU biogas,2060,5405653468.083161,2984303915.642013,1250746307.7627716
39,vopt,,EU biogas,2070,4973191722.452492,2252310863.9772882,706420411.4258572
39,vopt,,EU biogas,2080,522267095.6369863,194036787.94660878,45543637.21458587
