cluster,ll,opt,node,planning_horizon,0.0,0.02,0.05
39,vopt,,HR0 0,2040,1990683333.6983805,1633053688.3892725,1222106882.1601374
39,vopt,,HR0 0,2050,1860516707.9176047,1252074409.1971247,701209179.9236432
39,vopt,,HR0 0,2060,1731120129.2579923,955701028.6904793,400542158.82451314
39,vopt,,HR0 0,2070,1581807680.6333086,716385537.2252145,224688951.26337802
39,vopt,,HR0 0,2080,1561921866.0387297,580297522.937161,136205407.9582324
39,vopt,,HR0 0,2090,1471508011.9636233,448489546.9989533,78777952.11763494
39,vopt,,HR0 0,2100,1468893501.8374608,367263937.66342807,48276899.96391321
39,vopt,,HU0 0,2030,3413163209.602577,3413163209.602577,3413163209.602577
39,vopt,,HU0 0,2040,6854587843.080215,5623149483.415762,4208122324.4263096
39,vopt,,HU0 0,2050,6538971572.758949,4400540416.475281,2464469614.5783706
39,vopt,,HU0 0,2060,6014019716.47148,3320165211.215126,1391508538.1631968
39,vopt,,HU0 0,2070,3436214856.9981523,1556228773.2515697,488099483.8926535
39,vopt,,HU0 0,2080,3379464036.043492,1255565116.035472,294701859.1121156
39,vopt,,HU0 0,2090,3218292130.8519206,980878369.768438,172292954.79437822
39,vopt,,HU0 0,2100,2965597239.5889673,741481202.2606093,97467815.8013501
39,vopt,,IE4 0,2030,3446034768.1797013,3446034768.1797013,3446034768.1797013
39,vopt,,IE4 0,2040,11702894169.975048,9600449335.957895,7184561835.732564
39,vopt,,IE4 0,2050,11199303946.215958,7536810506.567282,4220899872.826885
39,vopt,,IE4 0,2060,10263259034.775948,5666046539.159867,2374686690.360641
39,vopt,,IE4 0,2070,6702613813.663338,3035549552.8962874,952077352.3570749
39,vopt,,IE4 0,2080,6422866437.778789,2386273964.812295,560097891.2201275
39,vopt,,IE4 0,2090,6427341477.290112,1958939702.7548668,344091092.2842915
39,vopt,,IE4 0,2100,6304702517.245606,1576349728.134591,207211409.3680414
39,vopt,,IT0 0,2030,29385435079.674488,29385435079.674488,29385435079.674488
39,vopt,,IT0 0,2040,44525099289.19589,36526089503.66433,27334548568.85559
39,vopt,,IT0 0,2050,48440442020.84703,32599028843.11299,18256693143.376595
39,vopt,,IT0 0,2060,47285793247.44112,26105109914.23512,10940866199.261316
39,vopt,,IT0 0,2070,55633206209.09994,25195745858.125122,7902456734.5236435
39,vopt,,IT0 0,2080,57012283299.721825,21181652869.567986,4971683586.9409485
39,vopt,,IT0 0,2090,60923198075.25331,18568310389.31055,3261555317.27009
39,vopt,,IT0 0,2100,67775610302.99854,16945774139.70724,2227524564.917768
39,vopt,,IT5 0,2030,2873711844.9675307,2873711844.9675307,2873711844.9675307
39,vopt,,IT5 0,2040,3563842240.3343,2923591922.881507,2187889984.8696184
39,vopt,,IT5 0,2050,4134320490.7625165,2782279172.164409,1558181911.794734
39,vopt,,IT5 0,2060,3644563560.1109004,2012057444.5742164,843269818.0025704
39,vopt,,IT5 0,2070,3750405755.968804,1698522819.9338107,532728944.5094774
39,vopt,,IT5 0,2080,3867341564.8696165,1436825221.0575776,337246597.9318287
39,vopt,,IT5 0,2090,3758877886.187239,1145639321.4950247,201233496.33614865
39,vopt,,IT5 0,2100,3690605968.420836,922753404.9479165,121296074.16793455
39,vopt,,LT0 0,2030,1655714488.374352,1655714488.374352,1655714488.374352
39,vopt,,LT0 0,2040,2167548326.036862,1778144584.1615782,1330686645.044116
39,vopt,,LT0 0,2050,2027436016.8880498,1364406319.076441,764119311.9630328
39,vopt,,LT0 0,2060,1781682345.9303668,983614956.597592,412241115.5165518
39,vopt,,LT0 0,2070,1652465469.420045,748385772.5249101,234725585.08141887
39,vopt,,LT0 0,2080,1603687642.7799006,595814673.5151956,139847539.34995887
39,vopt,,LT0 0,2090,1560405411.9153666,475583898.038564,83537120.98375309
39,vopt,,LT0 0,2100,1544203617.1669602,386093546.11850005,50752054.83353788
39,vopt,,LU0 0,2030,751846211.1610675,751846211.1610675,751846211.1610675
39,vopt,,LU0 0,2040,1075984880.1938815,882682367.1584232,660561378.5604898
39,vopt,,LU0 0,2050,1079897522.1232905,726740075.0833988,407002018.6688815
39,vopt,,LU0 0,2060,1066268004.2009599,588655524.9700601,246710370.39539164
39,vopt,,LU0 0,2070,941747343.1146518,426508345.2227876,133771143.9071944
39,vopt,,LU0 0,2080,922166031.6066589,342610392.6922466,80416314.84343067
39,vopt,,LU0 0,2090,906254880.0209533,276210416.32237864,48516829.64973795
39,vopt,,LU0 0,2100,881862456.4334496,220489965.96564037,28983439.260853484
39,vopt,,LV0 0,2030,1508991153.6482189,1508991153.6482189,1508991153.6482189
39,vopt,,LV0 0,2040,2734932252.8824534,2243597023.9258485,1679011157.5806253
39,vopt,,LV0 0,2050,2756823034.2166777,1855262872.4797974,1039017607.7382996
39,vopt,,LV0 0,2060,2632204433.960697,1453163441.833547,609032746.2704626
39,vopt,,LV0 0,2070,2353506358.1002803,1065880471.6611288,334305416.4343959
39,vopt,,LV0 0,2080,2362247753.1817327,877640904.7987825,205996808.10957903
39,vopt,,LV0 0,2090,2350658537.336598,716439036.6808106,125843735.94548263
39,vopt,,LV0 0,2100,2299159724.150406,574853420.3142492,75564568.74853113
39,vopt,,ME0 0,2030,265594595.13913852,265594595.13913852,265594595.13913852
39,vopt,,ME0 0,2040,323788053.3523256,265618979.08746636,198777777.29115513
39,vopt,,ME0 0,2050,428867017.23254174,288615208.31305987,161635468.34605882
39,vopt,,ME0 0,2060,428229314.797387,236412938.50745186,99082606.29746561
39,vopt,,ME0 0,2070,414755142.24712473,187838628.57251197,58914177.16804154
39,vopt,,ME0 0,2080,370269027.0911973,137565267.45240307,32288839.144789718
39,vopt,,ME0 0,2090,351179073.9870484,107033154.10277,18800555.654705454
39,vopt,,ME0 0,2100,539696823.2992206,134939109.07861584,17737766.227889065
39,vopt,,MK0 0,2030,484375077.5914541,484375077.5914541,484375077.5914541
39,vopt,,MK0 0,2040,639329241.6136148,524472656.4182012,392492694.80276036
39,vopt,,MK0 0,2050,853012406.7851462,574052896.5519124,321491404.8775072
39,vopt,,MK0 0,2060,811412232.4872931,447957072.51843464,187742492.16106367
39,vopt,,MK0 0,2070,1467747249.7191203,664728661.3122808,208487159.53070843
39,vopt,,MK0 0,2080,1469327749.672852,545896226.986329,128130855.91541359
39,vopt,,MK0 0,2090,1472811556.2268991,448886844.1739442,78847738.04249614
39,vopt,,MK0 0,2100,1567985372.4734032,392039641.6573983,51533669.9883869
39,vopt,,NL0 0,2030,19179247872.62145,19179247872.62145,19179247872.62145
39,vopt,,NL0 0,2040,31337263030.391884,25707470449.722534,19238361104.05043
39,vopt,,NL0 0,2050,30712764291.111816,20668809928.42306,11575317851.277485
39,vopt,,NL0 0,2060,28210068489.16397,15573957588.996944,6527173673.42977
39,vopt,,NL0 0,2070,26313479230.42601,11917122533.635721,3737716110.9800477
39,vopt,,NL0 0,2080,25791280140.88261,9582179688.085278,2249095751.6737056
39,vopt,,NL0 0,2090,25073018208.661808,7641811316.605474,1342297161.7060943
39,vopt,,NL0 0,2100,21580537683.10794,5395730348.372957,709269567.597383
39,vopt,,NO1 0,2030,11414061555.938969,11414061555.938969,11414061555.938969
39,vopt,,NO1 0,2040,14854103766.14173,12185538770.723507,9119131171.504112
39,vopt,,NO1 0,2050,13682822718.582176,9208147445.605461,5156911978.649378
39,vopt,,NO1 0,2060,12448039554.66384,6872200263.000369,2880195632.92532
39,vopt,,NO1 0,2070,11841020214.627867,5362684561.219587,1681965795.5181954
39,vopt,,NO1 0,2080,11790132582.642845,4380362988.425379,1028143502.7049537
39,vopt,,NO1 0,2090,11820342394.893387,3602630745.4378366,632808220.9735063
39,vopt,,NO1 0,2100,11583610891.597109,2896222594.1412582,380708896.5503568
39,vopt,,PL0 0,2030,17495774994.70467,17495774994.70467,17495774994.70467
39,vopt,,PL0 0,2040,28040854845.8195,23003267599.814034,17214652430.461212
39,vopt,,PL0 0,2050,27160050850.145523,18277935627.90506,10236337519.715742
39,vopt,,PL0 0,2060,25780943162.986916,14232908210.73076,5965128852.993595
39,vopt,,PL0 0,2070,22280305101.202873,10090536627.737501,3164821139.958719
39,vopt,,PL0 0,2080,21080738958.888847,7832082299.067301,1838319004.546967
39,vopt,,PL0 0,2090,20865796441.665993,6359524730.964558,1117061340.8923228
39,vopt,,PL0 0,2100,21338593390.405586,5335237594.118203,701317785.9324629
39,vopt,,PT0 0,2030,5926969611.099486,5926969611.099486,5926969611.099486
39,vopt,,PT0 0,2040,5619836296.427363,4610223151.350876,3450091985.106173
39,vopt,,PT0 0,2050,5620666284.606079,3782547282.506865,2118370009.4068937
39,vopt,,PT0 0,2060,4107406609.1729074,2267579618.1280513,950361261.8226357
39,vopt,,PT0 0,2070,3560653324.5011096,1612585762.4639986,505775430.91351205
39,vopt,,PT0 0,2080,3584191068.3888497,1331626916.7768807,312554819.3446259
39,vopt,,PT0 0,2090,3509698501.2587366,1069693863.8016386,187893547.457172
39,vopt,,PT0 0,2100,10302241299.224895,2575844812.152217,338595188.81703824
39,vopt,,RO0 0,2030,6671565615.321908,6671565615.321908,6671565615.321908
39,vopt,,RO0 0,2040,9988983262.625135,8194445436.97591,6132369214.322384
39,vopt,,RO0 0,2050,9208019793.046,6196733355.411546,3470405818.085459
39,vopt,,RO0 0,2060,8768118543.583416,4840622999.037344,2028744898.126447
39,vopt,,RO0 0,2070,6941395002.429119,3143691264.614846,985995189.2357817
39,vopt,,RO0 0,2080,6653091015.447225,2471808814.5670233,580174332.4334573
39,vopt,,RO0 0,2090,6546515411.383607,1995261804.4907262,350471131.262917
39,vopt,,RO0 0,2100,6325855515.849821,1581638561.9071245,207906627.36463204
39,vopt,,RS0 0,2030,2051724693.900293,2051724693.900293,2051724693.900293
39,vopt,,RS0 0,2040,2839904968.649645,2329711212.838742,1743455299.050271
39,vopt,,RS0 0,2050,2541633227.186158,1710446301.1712031,957914832.6470263
39,vopt,,RS0 0,2060,2480924332.9152527,1369646101.9644177,574029942.4581673
39,vopt,,RS0 0,2070,2285682341.26158,1035163624.5155194,324671307.6861972
39,vopt,,RS0 0,2080,2194536902.0703583,815331647.4756633,191371796.8389572
39,vopt,,RS0 0,2090,2191091799.102415,667805924.5503151,117301247.04159592
39,vopt,,RS0 0,2100,2132013689.450833,533062296.04839635,70071119.16456738
39,vopt,,SE1 0,2030,11845494725.346872,11845494725.346872,11845494725.346872
39,vopt,,SE1 0,2040,26924606810.2258,22087555421.57576,16529372967.171402
39,vopt,,SE1 0,2050,25862485851.64531,17404711581.07002,9747298918.43689
39,vopt,,SE1 0,2060,23655642082.319855,13059591353.77693,5473382111.323313
39,vopt,,SE1 0,2070,16656276632.537378,7543468039.549998,2365952178.850943
39,vopt,,SE1 0,2080,16216555334.995033,6024902459.0053835,1414144063.8654068
39,vopt,,SE1 0,2090,16056423716.580048,4893713211.566429,859589053.1627429
39,vopt,,SE1 0,2100,11513697313.68141,2878742269.0602775,378411105.1836353
