cluster,ll,opt,node,planning_horizon,0.0,0.02,0.05
39,vopt,,PT0 0,2080,4564609365.4229,1695879650.2724638,398050948.83790946
39,vopt,,PT0 0,2090,4538327769.671497,1383201823.5746148,242961754.08262223
39,vopt,,PT0 0,2100,4474615822.575484,1118777518.2301793,147063473.40579593
39,vopt,,RO0 0,2030,6670245674.7558155,6670245674.7558155,6670245674.7558155
39,vopt,,RO0 0,2040,9971320324.022572,8179955675.322497,6121525702.217793
39,vopt,,RO0 0,2050,10761165547.189714,7241955924.08876,4055770118.19108
39,vopt,,RO0 0,2060,10344661960.845747,5710986724.920787,2393521491.7077928
39,vopt,,RO0 0,2070,9438373233.816961,4274548772.5365825,1340680165.8022082
39,vopt,,RO0 0,2080,9463034900.135025,3515781314.9406886,825211911.7614824
39,vopt,,RO0 0,2090,8932641196.756447,2722510629.4130883,478213624.9078666
39,vopt,,RO0 0,2100,8992727106.725277,2248430102.9429092,295556475.93993264
39,vopt,,RS0 0,2030,2051081742.294879,2051081742.294879,2051081742.294879
39,vopt,,RS0 0,2040,2836528121.4741416,2326941021.9993796,1741382207.814048
39,vopt,,RS0 0,2050,2959733564.6352463,1991815842.6372445,1115492452.6172402
39,vopt,,RS0 0,2060,3203938747.775738,1768801312.7217364,741319173.1099943
39,vopt,,RS0 0,2070,3761120188.63485,1703375283.7924106,534250883.4079863
39,vopt,,RS0 0,2080,3719530046.191847,1381909120.569256,324356882.6136795
39,vopt,,RS0 0,2090,3511536809.306305,1070254147.4948264,187991962.24130595
39,vopt,,RS0 0,2100,3365474312.432138,841461512.7255943,110610242.68210319
39,vopt,,SE1 0,2030,11846276989.286129,11846276989.286129,11846276989.286129
39,vopt,,SE1 0,2040,32566638946.868088,26715986892.71125,19993091272.75899
39,vopt,,SE1 0,2050,31294058800.7747,21060004469.519287,11794401638.421244
39,vopt,,SE1 0,2060,28087769126.08429,15506439670.899868,6498876358.828157
39,vopt,,SE1 0,2070,19377689885.0722,8775970017.381098,2752517181.1282697
39,vopt,,SE1 0,2080,19041127573.970665,7074309800.86661,1660457290.206803
39,vopt,,SE1 0,2090,19081624086.032116,5815740636.660847,1021544739.379447
39,vopt,,SE1 0,2100,16868268838.31224,4217533012.008224,554395350.1413921
39,vopt,,SI0 0,2030,1027708164.3733728,1027708164.3733728,1027708164.3733728
39,vopt,,SI0 0,2040,1293755735.1912909,1061330317.8179069,794253792.6783022
39,vopt,,SI0 0,2050,1578863693.551165,1062530004.6450391,595057120.989454
39,vopt,,SI0 0,2060,1601392662.1309917,884082270.5885638,370526148.46008104
39,vopt,,SI0 0,2070,2077828265.1465764,941028505.6858517,295146533.62554765
39,vopt,,SI0 0,2080,2078954580.4198823,772389592.3015448,181292587.6189152
39,vopt,,SI0 0,2090,1922274757.7175794,585875257.4142233,102909985.93907574
39,vopt,,SI0 0,2100,1891611328.9489374,472955067.42285985,62170014.90171876
39,vopt,,SK0 0,2030,2282496488.660259,2282496488.660259,2282496488.660259
39,vopt,,SK0 0,2040,3056506051.7577996,2507399543.117634,1876429574.7016509
39,vopt,,SK0 0,2050,3968910055.755925,2670962691.2080398,1495840458.4833019
39,vopt,,SK0 0,2060,3684326925.8578334,2034009641.250959,852470164.1190654
39,vopt,,SK0 0,2070,4112921239.8901496,1862702607.9580257,584222703.7675003
39,vopt,,SK0 0,2080,4126282021.044013,1533028820.3370407,359827170.7741644
39,vopt,,SK0 0,2090,3817167055.921609,1163404826.756683,204354037.56662643
39,vopt,,SK0 0,2100,4427084530.296782,1106893382.6256096,145501301.98926777
39,vopt,,XK0 0,2030,292331275.9745832,292331275.9745832,292331275.9745832
39,vopt,,XK0 0,2040,373479557.6736488,306383320.17570275,229284050.38239333
39,vopt,,XK0 0,2050,441599950.2946479,297184107.2502411,166434376.9032925
39,vopt,,XK0 0,2060,465157032.6644816,256799656.53833812,107626847.44223729
39,vopt,,XK0 0,2070,557557319.723895,252512366.0193222,79198609.90169472
39,vopt,,XK0 0,2080,563082645.1613433,209200902.61924127,49102905.25153558
39,vopt,,XK0 0,2090,526557092.72228456,160485264.1399965,28189509.74131878
39,vopt,,XK0 0,2100,518327846.79135257,129596274.86612892,17035449.86532699
39,vopt,,EU agriculture,2030,1111201.1694952452,1111201.1694952452,1111201.1694952452
39,vopt,,EU agriculture,2040,943483.473286231,773985.0632706659,579217.008747086
39,vopt,,EU agriculture,2050,1106935.2109692318,744935.6645902127,417192.23923610937
39,vopt,,EU agriculture,2060,1114494.9912965696,615280.240608756,257869.00762593278
39,vopt,,EU agriculture,2070,1111541.5927585429,503406.53344007506,157889.6839485246
39,vopt,,EU agriculture,2080,1001815.7290193926,372202.47608405293,87362.06531004341
39,vopt,,EU agriculture,2090,1075598.8233406947,327823.4471784856,57582.74634865692
39,vopt,,EU agriculture,2100,975016.7335900133,243781.10762833638,32045.063343111633
39,vopt,,EU biogas,2030,5878629753.930698,5878629753.930698,5878629753.930698
39,vopt,,EU biogas,2040,8944517873.445145,7337620030.683662,5491158069.040181
39,vopt,,EU biogas,2050,2932337630.8200526,1973379164.5358937,1105167213.2888088
39,vopt,,EU biogas,2060,333.0025340044221,183.84100498038455,77.04927671387874
39,vopt,,EU biogas,2070,363.572565243619,164.65853002314392,51.64391309569208
39,vopt,,EU biogas,2080,53.21273242425423,19.770013779771865,4.640348589779003
