cluster,ll,opt,node,planning_horizon,0.0,0.02,0.05
39,vopt,,IT5 0,2100,1837521020.5731504,459430996.67254966,60392273.76309396
39,vopt,,LT0 0,2030,1659404385.678021,1659404385.678021,1659404385.678021
39,vopt,,LT0 0,2040,2164570698.943213,1775701892.837641,1328858640.3072228
39,vopt,,LT0 0,2050,2036035779.8751562,1370193713.0382872,767360472.1880738
39,vopt,,LT0 0,2060,1756450985.2655647,969685456.8852019,406403147.6598141
39,vopt,,LT0 0,2070,2054313189.2596445,930378753.2043068,291806318.6268456
39,vopt,,LT0 0,2080,2066540132.1086667,767777278.6127042,180210001.45787123
39,vopt,,LT0 0,2090,1999933382.9343176,609544229.2178763,107067481.11348653
39,vopt,,LT0 0,2100,1965090684.4297767,491326935.3609413,64584999.71138934
39,vopt,,LU0 0,2030,751896800.2458564,751896800.2458564,751896800.2458564
39,vopt,,LU0 0,2040,1052861951.0849719,863713511.5757954,646365905.9198467
39,vopt,,LU0 0,2050,1053566085.9378203,709019773.3710132,397077977.3016362
39,vopt,,LU0 0,2060,1017034634.0555723,561475214.5464189,235318878.82242236
39,vopt,,LU0 0,2070,1234698832.7604878,559183266.9976237,175383638.1348199
39,vopt,,LU0 0,2080,1162648477.40841,431956326.46968305,101387280.38877685
39,vopt,,LU0 0,2090,1264938898.5971277,385530944.4466722,67719166.44371067
39,vopt,,LU0 0,2100,1268610727.1201735,317187713.3511719,41694372.73002845
39,vopt,,LV0 0,2030,1507007329.4643893,1507007329.4643893,1507007329.4643893
39,vopt,,LV0 0,2040,2709638234.5328636,2222847118.9757514,1663482824.4805088
39,vopt,,LV0 0,2050,2719421992.359073,1830093043.481255,1024921548.4136755
39,vopt,,LV0 0,2060,2566148957.218392,1416696136.0664308,593748998.5920817
39,vopt,,LV0 0,2070,1644339887.17211,744705774.2070211,233571381.20692396
39,vopt,,LV0 0,2080,1745138843.3829963,648367738.4995798,152182611.22726664
39,vopt,,LV0 0,2090,1686628319.8909378,514054402.0104132,90294530.47103082
39,vopt,,LV0 0,2100,1669186292.3370557,417342666.19783825,54859756.378177576
39,vopt,,ME0 0,2030,265586794.01578948,265586794.01578948,265586794.01578948
39,vopt,,ME0 0,2040,321850772.67613393,264029734.17837152,197588455.00821266
39,vopt,,ME0 0,2050,417235146.77322096,280787292.94351053,157251538.70379966
39,vopt,,ME0 0,2060,414749518.97064954,228971135.6421172,95963685.5306732
39,vopt,,ME0 0,2070,429166202.65345275,194365259.70319337,60961206.07612892
39,vopt,,ME0 0,2080,367509423.36962485,136539997.72621757,32048191.415301748
39,vopt,,ME0 0,2090,306788579.2566067,93503718.50958659,16424087.269945268
39,vopt,,ME0 0,2100,341308493.852049,85336548.39733098,11217502.149691273
